plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,unused_plan_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,emergency_intervals,date,method,solver_method,solver_success,solver_status_code,mip_gap,surrogate_objective_yuan,dual_bound_yuan,lp_lower_bound_yuan,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,binary_history,model_build_seconds,model_solve_seconds,model_max_constraint_violation,source_day_count,source_day_max,source_causal,plan_frozen,physical_checks_passed
45560.9522505,12380.3489386,12559.8962362,10437.5832471,39.39625,1.65658396831e-12,26662.3190795,63106.0286086,89768.3476881,5592.52074955,5299.11264315,87,2025-04-16,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26662.3190795,0,26662.3190795,0,0,0,144,0,0.00101129999894,0.00373179999951,2.16004991671e-12,0,-1,True,True,True
45651.1871162,11243.8683336,14209.7405019,11096.2044235,913.177021429,7.38964445191e-13,26648.4550551,57049.7194186,83698.1744737,5299.11264315,5758.76306873,85,2025-04-17,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26648.4550551,0,26648.4550551,0,0,0,144,0,0.000890000001164,0.00373409999884,2.38742359215e-12,0,-1,True,True,True
44919.8285329,4.64694949187e-12,10301.1983816,8003.43559286,21182.6116478,15085.3369131,26287.0751729,2.6997184932e-11,26287.0751729,5758.76306873,6137.13539786,0,2025-04-18,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26287.0751729,0,26287.0751729,0,0,0,144,0,0.00103130000025,0.00366609999946,2.27373675443e-12,0,-1,True,True,True
44326.5224035,3.52429196937e-12,9844.89101205,8050.81899524,20562.2070934,15185.5640433,26007.2978046,1.98180885036e-11,26007.2978046,6137.13539786,6052.18286955,0,2025-04-19,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26007.2978046,0,26007.2978046,0,0,0,144,0,0.000963700000284,0.00372889999926,2.16004991671e-12,0,-1,True,True,True
44439.3949596,10222.4711234,14174.1341596,12103.46356,633.4506,1.42108547152e-12,25990.2681207,50572.0955844,76562.3637051,6052.18286955,5360.61076881,82,2025-04-20,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25990.2681207,0,25990.2681207,0,0,0,144,0,0.000958200000241,0.00388609999936,1.36424205266e-12,0,-1,True,True,True
45064.1771692,7125.48360962,17109.7241859,13928.6640547,491.690264286,1.08002495836e-12,26180.7551934,31680.6955709,57861.4507643,5360.61076881,5283.06914201,75,2025-04-21,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26180.7551934,0,26180.7551934,0,0,0,144,0,0.00101829999949,0.00428319999992,9.09494701773e-13,0,-1,True,True,True
45000.2029708,10781.1800132,13489.5742065,10933.4794606,1072.35892143,1.70530256582e-13,26130.8277663,54248.9719014,80379.7996677,5283.06914201,5275.37541608,85,2025-04-22,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26130.8277663,0,26130.8277663,0,0,0,144,0,0.000949399998717,0.00357489999988,1.36424205266e-12,0,-1,True,True,True
44953.1613019,10522.4336046,13191.6313853,10511.0950525,1395.14185714,7.95807864051e-13,26039.6033974,53516.9820001,79556.5853975,5275.37541608,5468.84916003,81,2025-04-23,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26039.6033974,0,26039.6033974,0,0,0,144,0,0.000916000000871,0.00365969999984,1.36424205266e-12,0,-1,True,True,True
44456.5659797,7378.18300962,16468.5506726,13136.0449237,1412.13654048,3.41060513165e-13,25752.2227765,34932.5923292,60684.8151056,5468.84916003,5694.93929455,72,2025-04-24,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25752.2227765,0,25752.2227765,0,0,0,144,0,0.000950300000113,0.00391090000085,1.36424205266e-12,0,-1,True,True,True
43882.7473663,2.28794760915e-12,9998.56704638,7767.4321381,24736.795772,14914.459036,25427.6661101,1.37472540018e-11,25427.6661101,5694.93929455,6063.16948286,0,2025-04-25,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25427.6661101,0,25427.6661101,0,0,0,144,0,0.000997200000711,0.00376789999973,2.16004991671e-12,0,-1,True,True,True
43206.7789756,3.47455397787e-12,9480.43128101,7677.67186905,27145.2851475,14188.5407828,25087.8959946,2.03840428981e-11,25087.8959946,6063.16948286,6064.8111146,0,2025-04-26,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25087.8959946,0,25087.8959946,0,0,0,144,0,0.000953099999606,0.00362750000022,2.04636307899e-12,0,-1,True,True,True
42954.7601708,10263.6057026,14330.589297,12170.9598426,2464.70162857,20.5636071429,24998.7743096,49212.3074226,74211.0817322,6064.8111146,5439.05276791,81,2025-04-27,point,INCREMENTAL_LP_CERTIFIED,True,0,0,24998.7743096,0,24998.7743096,0,0,0,144,0,0.000967699999819,0.00352039999962,7.95807864051e-13,0,-1,True,True,True
43564.8706238,15461.9965297,9544.31927616,7680.33939412,537.748530952,3.17142380952,25260.454058,81792.3997541,107052.853812,5439.05276791,5495.22967854,94,2025-04-28,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25260.454058,0,25260.454058,0,0,0,144,0,0.000953499999014,0.00348099999974,1.93267624127e-12,0,-1,True,True,True
43473.9813971,9244.76764112,14468.2326114,11695.6829398,2512.98565,1.3073986338e-12,25237.5560731,44381.1830188,69618.7390919,5495.22967854,5521.43576235,79,2025-04-29,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25237.5560731,0,25237.5560731,0,0,0,144,0,0.000972400001046,0.00376670000151,1.81898940355e-12,0,-1,True,True,True
43256.2979977,9248.85763781,12665.3391334,10429.9207765,2012.88284524,1.3073986338e-12,25188.4096211,47199.0373921,72387.4470133,5521.43576235,5331.44011966,80,2025-04-30,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25188.4096211,0,25188.4096211,0,0,0,144,0,0.00101259999974,0.00353150000046,2.50111042988e-12,0,-1,True,True,True
43244.3767341,12711.6691699,14192.4241031,11932.7656468,2679.30343333,5.70521428571,25154.2969523,62702.7857184,87857.0826707,5331.44011966,4845.99331608,82,2025-05-01,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25154.2969523,0,25154.2969523,0,0,0,144,0,0.00176780000038,0.00456800000029,1.81898940355e-12,0,-1,True,True,True
44345.127397,2.63344901441e-12,12117.9524184,8718.19435714,15059.5274305,11595.5218219,25862.0857564,1.5188438951e-11,25862.0857564,4845.99331608,6065.26787357,0,2025-05-02,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25862.0857564,0,25862.0857564,0,0,0,144,0,0.000950100000409,0.00381879999986,2.6147972676e-12,0,-1,True,True,True
43799.5060989,4.32009983342e-12,10535.3888281,8557.0449381,20149.8152232,12804.1753357,25948.4026564,2.50752663078e-11,25948.4026564,6065.26787357,6039.29010987,0,2025-05-03,point,INCREMENTAL_LP_CERTIFIED,True,0,0,25948.4026564,0,25948.4026564,0,0,0,144,0,0.00095059999876,0.00366660000145,1.25055521494e-12,0,-1,True,True,True
44333.7395123,10157.7261201,12345.870079,10867.8002442,1278.15060714,0.577857142855,26379.5385011,52471.112126,78850.6506271,6039.29010987,5075.23957627,78,2025-05-04,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26379.5385011,0,26379.5385011,0,0,0,144,0,0.00123300000087,0.00359290000051,2.50111042988e-12,0,-1,True,True,True
45461.5431806,12422.2014083,13449.277683,10828.1168774,186.576983333,1.09423581307e-12,26997.3429002,62099.012863,89096.3557632,5075.23957627,5148.34851603,86,2025-05-05,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26997.3429002,0,26997.3429002,0,0,0,144,0,0.00104719999945,0.00418939999872,1.25055521494e-12,0,-1,True,True,True
45863.778019,10238.0998507,15573.6938738,12688.8140565,346.915685714,1.36424205266e-12,27337.4877737,47736.1948123,75073.682586,5148.34851603,5065.99071749,84,2025-05-06,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27337.4877737,0,27337.4877737,0,0,0,144,0,0.00116239999988,0.00418890000037,9.09494701773e-13,0,-1,True,True,True
46621.8487107,12161.7580234,14206.7278131,11273.182529,782.2155,1.36424205266e-12,27798.7883467,59633.5738248,87432.3621715,5065.99071749,5326.28738373,85,2025-05-07,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27798.7883467,0,27798.7883467,0,0,0,144,0,0.000978000000032,0.0038857999989,2.04636307899e-12,0,-1,True,True,True
47134.6443566,11858.153273,11715.9237066,9213.94306038,664.304583333,6.25277607469e-13,28322.9054664,62905.6381267,91228.5435931,5326.28738373,5632.90420817,84,2025-05-08,point,INCREMENTAL_LP_CERTIFIED,True,0,0,28322.9054664,0,28322.9054664,0,0,0,144,0,0.000995799999146,0.00389809999979,2.27373675443e-12,0,-1,True,True,True
46563.2668464,2.59348098552e-12,10572.9342384,8094.25195,20351.0586352,15234.1400727,28016.9603851,1.44536755897e-11,28016.9603851,5632.90420817,6154.931745,0,2025-05-09,point,INCREMENTAL_LP_CERTIFIED,True,0,0,28016.9603851,0,28016.9603851,0,0,0,144,0,0.00103610000042,0.00369140000112,2.50111042988e-12,0,-1,True,True,True
45697.1867828,1.82076576039e-12,9665.86011358,7876.29151667,17006.5151619,14780.0577407,27584.827707,1.02189643414e-11,27584.827707,6154.931745,6102.7708287,0,2025-05-10,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27584.827707,0,27584.827707,0,0,0,144,0,0.0010618999986,0.0036469000006,3.41060513165e-12,0,-1,True,True,True
45836.9547275,11257.3691608,11735.8433728,10162.2360796,20.1158333333,16.5216785714,27606.4040709,58450.1927288,86056.5967997,6102.7708287,5373.65644238,90,2025-05-11,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27606.4040709,0,27606.4040709,0,0,0,144,0,0.000926400000026,0.00360189999992,1.70530256582e-12,0,-1,True,True,True
46777.5729685,8886.9542355,13002.2164542,10318.8890978,1036.01052857,13.9940857143,28007.0724196,46257.2767125,74264.3491321,5373.65644238,5610.21892024,71,2025-05-12,point,INCREMENTAL_LP_CERTIFIED,True,0,0,28007.0724196,0,28007.0724196,0,0,0,144,0,0.000918899999306,0.00366540000141,1.93267624127e-12,0,-1,True,True,True
45976.4907647,9775.51919379,12847.8349909,10393.2876562,158.3203,9.92955714286,27656.0042092,50756.2077736,78412.2119828,5610.21892024,5625.17301624,84,2025-05-13,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27656.0042092,0,27656.0042092,0,0,0,144,0,0.000975900000412,0.00364830000035,3.75166564481e-12,0,-1,True,True,True
45566.011016,9768.38001607,12692.3336684,10588.172103,216.080683333,0,27441.9424841,49764.4818775,77206.4243616,5625.17301624,5283.6376478,81,2025-05-14,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27441.9424841,0,27441.9424841,0,0,0,144,0,0.000910799999474,0.00355099999979,7.95807864051e-13,0,-1,True,True,True
45584.5864753,10285.989123,13944.8619372,11021.4735866,166.511283333,15.6176809524,27341.2809661,49148.6559288,76489.936895,5283.6376478,5587.93162841,86,2025-05-15,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27341.2809661,0,27341.2809661,0,0,0,144,0,0.000946300000578,0.00345780000134,2.27373675443e-12,0,-1,True,True,True
45244.2911751,2.1778134851e-12,9486.04702587,7270.62696667,25414.7337261,14898.6308564,27175.7258678,1.25800667661e-11,27175.7258678,5587.93162841,6046.89954429,0,2025-05-16,point,INCREMENTAL_LP_CERTIFIED,True,0,0,27175.7258678,0,27175.7258678,0,0,0,144,0,0.0010338000011,0.00342999999884,2.72848410532e-12,0,-1,True,True,True
44362.254054,2.54657406273e-12,9370.40543821,7593.79156429,18411.1711099,13725.6699868,26757.9882755,1.38287979401e-11,26757.9882755,6046.89954429,6042.71825614,0,2025-05-17,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26757.9882755,0,26757.9882755,0,0,0,144,0,0.000926799999434,0.00345500000003,2.38742359215e-12,0,-1,True,True,True
44089.2760004,11618.8290607,10946.0203714,9457.90990314,543.826492857,6.25277607469e-13,26628.7760632,59322.0459118,85950.821975,6042.71825614,5385.34780915,86,2025-05-18,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26628.7760632,0,26628.7760632,0,0,0,144,0,0.00102040000093,0.00355180000042,1.13686837722e-12,0,-1,True,True,True
44662.6241419,6611.10060417,16087.6032538,12978.944922,630.95367381,18.8961904762,26744.1017127,29895.4938918,56639.5956045,5385.34780915,5443.14082423,78,2025-05-19,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26744.1017127,0,26744.1017127,0,0,0,144,0,0.000987299999906,0.00433720000001,2.21689333557e-12,0,-1,True,True,True
44572.7670949,12694.3686674,9973.67278539,8183.66834924,942.4521,7.28440952381,26628.2157025,67714.4949225,94342.710625,5443.14082423,5326.4814986,86,2025-05-20,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26628.2157025,0,26628.2157025,0,0,0,144,0,0.000959799999691,0.00365440000132,2.38742359215e-12,0,-1,True,True,True
44679.6668382,9568.34247936,13925.0041382,11273.1397754,210.36205,23.1676214286,26677.9518028,45934.9691414,72612.9209442,5326.4814986,5333.27436146,83,2025-05-21,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26677.9518028,0,26677.9518028,0,0,0,144,0,0.000939800000197,0.00376610000058,2.50111042988e-12,0,-1,True,True,True
44523.4816655,9922.9143239,13098.316975,10260.5311761,759.996797619,31.9825761905,26649.3680595,49662.0011273,76311.3691868,5333.27436146,5721.16944331,82,2025-05-22,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26649.3680595,0,26649.3680595,0,0,0,144,0,0.000935500000196,0.00405709999905,2.04636307899e-12,0,-1,True,True,True
43881.4062463,2.77111666946e-12,9628.51278319,7414.5874085,20925.1915339,14321.3404543,26373.4696574,1.55156065773e-11,26373.4696574,5721.16944331,6148.40049429,0,2025-05-23,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26373.4696574,0,26373.4696574,0,0,0,144,0,0.000949400000536,0.00428780000038,3.41060513165e-12,0,-1,True,True,True
43586.5590932,2.09077199997e-12,9495.30365741,7754.56542105,23624.9773229,14466.3421507,26283.7718108,1.25872929857e-11,26283.7718108,6148.40049429,6077.98998479,0,2025-05-24,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26283.7718108,0,26283.7718108,0,0,0,144,0,0.000924399999349,0.00408839999909,1.47792889038e-12,0,-1,True,True,True
43479.4393565,8420.32857262,14038.8157976,11811.8552327,1109.5098,18.2873809524,26127.2936538,39992.4609943,66119.7546481,6077.98998479,5588.64061071,80,2025-05-25,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26127.2936538,0,26127.2936538,0,0,0,144,0,0.000912100000278,0.00380229999973,1.81898940355e-12,0,-1,True,True,True
43729.1023837,13151.2517599,9906.8286619,8068.97169214,447.691366667,14.9728571429,26285.7645008,69191.8868553,95477.6513562,5588.64061071,5539.26230405,87,2025-05-26,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26285.7645008,0,26285.7645008,0,0,0,144,0,0.000878000000739,0.00356430000102,2.38742359215e-12,0,-1,True,True,True
43848.7623621,8623.34287767,13239.8211286,10889.4066365,730.157733333,1.16571428568,26353.7286738,42487.1323361,68840.8610099,5539.26230405,5355.76061259,80,2025-05-27,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26353.7286738,0,26353.7286738,0,0,0,144,0,0.000923100000364,0.0036242999995,2.27373675443e-12,0,-1,True,True,True
43875.6450745,11000.0098769,12169.883453,9850.79454217,274.097416667,8.64452380952,26308.7368331,55127.8621107,81436.5989438,5355.76061259,5363.32845124,87,2025-05-28,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26308.7368331,0,26308.7368331,0,0,0,144,0,0.000901999999769,0.00353410000025,2.16004991671e-12,0,-1,True,True,True
43934.8266745,13206.1754197,11546.6411436,9019.78475888,484.4023,19.6199095238,26261.2617299,67274.2484278,93535.5101577,5363.32845124,5733.32241505,87,2025-05-29,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26261.2617299,0,26261.2617299,0,0,0,144,0,0.000959400000283,0.00369130000036,9.09494701773e-13,0,-1,True,True,True
43793.7714221,1.17950094136e-12,9734.53453072,7534.14665,20779.4864739,14217.6638008,26250.4126676,7.29595228677e-12,26250.4126676,5733.32241505,6123.12943714,0,2025-05-30,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26250.4126676,0,26250.4126676,0,0,0,144,0,0.000967099998888,0.00360089999958,2.16004991671e-12,0,-1,True,True,True
43525.1508137,2.64321897703e-12,9616.81917205,7953.47001486,19186.1377685,14286.482338,26148.5704429,1.44609018093e-11,26148.5704429,6123.12943714,5941.07778659,0,2025-05-31,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26148.5704429,0,26148.5704429,0,0,0,144,0,0.000951300000452,0.00356450000072,2.16004991671e-12,0,-1,True,True,True
43821.9036981,26697.924045,4876.56790238,5581.56645931,1.99659733191e-13,6.8212102633e-13,26297.8771349,136734.2773,163032.154435,5941.07778659,4128.24838839,119,2025-06-01,point,INCREMENTAL_LP_CERTIFIED,True,0,0,26297.8771349,0,26297.8771349,0,0,0,144,0,0.00103499999932,0.00372659999994,7.95807864051e-13,0,-1,True,True,True
47523.3044081,23259.3711221,10674.6626128,8532.79453262,1.56951621838e-12,1.46371803567e-12,28217.1559364,115129.263496,143346.419432,4128.24838839,4254.56192593,101,2025-06-02,point,INCREMENTAL_LP_CERTIFIED,True,0,0,28217.1559364,0,28217.1559364,0,0,0,144,0,0.000925399999687,0.00339359999998,1.5916157281e-12,0,-1,True,True,True
49431.676008,21029.7004217,10517.2990628,8248.28946643,1.41042733048e-12,1.76214598469e-12,29503.6679528,106847.93275,136351.600703,4254.56192593,4555.3650086,98,2025-06-03,point,INCREMENTAL_LP_CERTIFIED,True,0,0,29503.6679528,0,29503.6679528,0,0,0,144,0,0.000964500000919,0.00377410000146,2.04636307899e-12,0,-1,True,True,True
51875.0456816,19712.0359074,10036.4709435,8094.65017114,9.63457612302e-13,1.5916157281e-12,30995.3915471,99739.0244103,130734.415957,4555.3650086,4594.13311201,100,2025-06-04,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30995.3915471,0,30995.3915471,0,0,0,144,0,0.000903399999515,0.00368690000141,2.6147972676e-12,0,-1,True,True,True
54354.6932691,19294.1389559,11631.8043762,9132.29016793,1.93110805125e-12,1.70530256582e-12,32472.1290152,96191.9024355,128664.031451,4594.13311201,4915.76797516,94,2025-06-05,point,INCREMENTAL_LP_CERTIFIED,True,0,0,32472.1290152,0,32472.1290152,0,0,0,144,0,0.000973899999735,0.0037515999993,2.16004991671e-12,0,-1,True,True,True
56498.9473392,5.44275735592e-12,12152.2678445,8812.85168333,10351.253332,11953.282446,33811.5902244,2.52616132457e-11,33811.5902244,4915.76797516,6060.75160929,0,2025-06-06,point,INCREMENTAL_LP_CERTIFIED,True,0,0,33811.5902244,0,33811.5902244,0,0,0,144,0,0.000919800000702,0.00379320000138,1.81898940355e-12,0,-1,True,True,True
58790.8256775,3.72324393538e-12,10883.7863592,8848.18431667,9576.62142381,16052.0890446,35371.924319,1.73736509623e-11,35371.924319,6060.75160929,6024.84342513,0,2025-06-07,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35371.924319,0,35371.924319,0,0,0,144,0,0.000971100000243,0.00384200000008,2.38742359215e-12,0,-1,True,True,True
62093.3273479,6963.37134714,15799.1792066,13387.58336,1448.91334597,11.2662357143,37436.2428429,32349.83644,69786.0792828,6024.84342513,5369.01208889,80,2025-06-08,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37436.2428429,0,37436.2428429,0,0,0,144,0,0.00116739999976,0.00401899999997,2.38742359215e-12,0,-1,True,True,True
62036.6613531,12084.6766193,15936.465271,12809.1213461,7.49955653134e-13,61.2813142857,37324.4351257,59027.4766173,96351.911743,5369.01208889,5479.47378148,91,2025-06-09,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37324.4351257,0,37324.4351257,0,0,0,144,0,0.000981400000455,0.00356420000026,1.81898940355e-12,0,-1,True,True,True
62186.0595066,12199.1150552,15222.616119,12455.8857906,1.4470646903e-12,3.70903308067e-12,37449.8659443,60048.6319858,97498.4979301,5479.47378148,5339.95518796,88,2025-06-10,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37449.8659443,0,37449.8659443,0,0,0,144,0,0.00100150000071,0.00376040000083,2.27373675443e-12,0,-1,True,True,True
62823.7263999,16230.7241497,15042.7936265,12104.7847865,3.69482222595e-13,31.9953928571,37814.0048214,79329.6089804,117143.613802,5339.95518796,5428.70857799,102,2025-06-11,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37814.0048214,0,37814.0048214,0,0,0,144,0,0.000944900000832,0.00415590000011,3.06954461848e-12,0,-1,True,True,True
63705.5156236,12134.1630935,16043.9095427,12683.7558922,8.33569324676e-14,27.1336333333,38378.3004896,59513.3465788,97891.6470684,5428.70857799,5775.16506397,96,2025-06-12,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38378.3004896,0,38378.3004896,0,0,0,144,0,0.00105590000021,0.00353699999869,1.25055521494e-12,0,-1,True,True,True
63519.6320109,1.58539847916e-12,10625.7555891,8282.26805,12286.1433973,20544.6873745,38365.8298375,6.92166457483e-12,38365.8298375,5775.16506397,6135.82503857,0,2025-06-13,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38365.8298375,0,38365.8298375,0,0,0,144,0,0.00104950000059,0.00367100000039,1.25055521494e-12,0,-1,True,True,True
62760.461913,2.32347474594e-12,9846.9902704,8013.66047143,14531.6321091,20202.1572549,37928.5515791,1.15016689506e-11,37928.5515791,6135.82503857,6094.04909146,0,2025-06-14,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37928.5515791,0,37928.5515791,0,0,0,144,0,0.000914099999136,0.00369420000061,2.38742359215e-12,0,-1,True,True,True
62013.9936063,10739.5880438,14499.3715015,12372.7641848,8.52026782461e-13,4.06430444855e-12,37552.3569154,54595.2461571,92147.6030726,6094.04909146,5395.96768196,97,2025-06-15,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37552.3569154,0,37552.3569154,0,0,0,144,0,0.00102340000012,0.00392090000059,3.97903932026e-12,0,-1,True,True,True
63657.5456869,12444.2275862,16331.3526393,12949.2569234,1.80644388337e-12,25.6247404762,38278.8961191,59591.0564792,97869.9525983,5395.96768196,5706.12180913,96,2025-06-16,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38278.8961191,0,38278.8961191,0,0,0,144,0,0.00097199999982,0.0039770000003,1.81898940355e-12,0,-1,True,True,True
63605.0690836,13585.752701,15571.259086,13017.448518,5.74609804183e-13,3.60955709766e-12,38239.5993237,65528.141646,103767.74097,5706.12180913,5256.42329981,100,2025-06-17,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38239.5993237,0,38239.5993237,0,0,0,144,0,0.000968399999692,0.00419350000084,2.38742359215e-12,0,-1,True,True,True
64568.1713429,9707.71270064,16847.6323834,13516.0857375,7.02861380208e-13,15.946497619,38714.7026702,46753.9605388,85468.6632089,5256.42329981,5401.41940323,93,2025-06-18,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38714.7026702,0,38714.7026702,0,0,0,144,0,0.00112059999992,0.00427690000106,2.72848410532e-12,0,-1,True,True,True
63571.9238146,8664.4838955,18503.4564456,14624.3430235,1.45539136298e-12,97.7900880952,38160.2900762,39161.6687353,77321.9588115,5401.41940323,5805.2601781,90,2025-06-19,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38160.2900762,0,38160.2900762,0,0,0,144,0,0.000888599999598,0.00367429999824,2.72848410532e-12,0,-1,True,True,True
62479.2752305,1.98951966013e-12,9613.67594915,7541.92591667,16819.2584008,21187.6859472,37587.9641842,1.09498330403e-11,37587.9641842,5805.2601781,6077.65084714,0,2025-06-20,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37587.9641842,0,37587.9641842,0,0,0,144,0,0.000959599999987,0.00371280000036,1.93267624127e-12,0,-1,True,True,True
61229.2081223,3.22941673403e-12,9786.37991123,7894.61675238,19327.6646975,20675.0398659,36912.3005147,1.6760147048e-11,36912.3005147,6077.65084714,6113.59637571,0,2025-06-21,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36912.3005147,0,36912.3005147,0,0,0,144,0,0.00101870000071,0.00399980000111,1.13686837722e-12,0,-1,True,True,True
60274.0616974,9408.62903452,14997.3529575,12772.0033256,1.4381829061e-12,3.80850906367e-12,36299.7965288,45819.994406,82119.7909349,6113.59637571,5420.09923122,87,2025-06-22,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36299.7965288,0,36299.7965288,0,0,0,144,0,0.00106210000013,0.00424419999945,2.6147972676e-12,0,-1,True,True,True
60617.01533,9779.42297993,17300.7172942,13999.7016605,2.80930834151e-12,34.1366761905,36380.2549095,47078.8010104,83459.0559199,5420.09923122,5435.52072876,81,2025-06-23,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36380.2549095,0,36380.2549095,0,0,0,144,0,0.000943700000789,0.00373059999947,1.70530256582e-12,0,-1,True,True,True
59746.1822139,18976.977406,13128.4393234,10674.0719536,7.94919685632e-14,4.06430444855e-12,35945.3712116,93560.8513478,129506.222559,5435.52072876,5391.03617143,108,2025-06-24,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35945.3712116,0,35945.3712116,0,0,0,144,0,0.00104509999983,0.00380299999961,2.27373675443e-12,0,-1,True,True,True
60060.1927425,13083.825448,14301.7851449,11595.188321,3.0703217746e-13,3.75166564481e-12,36049.9548436,65057.6492401,101107.604084,5391.03617143,5379.10022286,101,2025-06-25,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36049.9548436,0,36049.9548436,0,0,0,144,0,0.000982199999271,0.00369190000129,2.04636307899e-12,0,-1,True,True,True
60031.1662068,10754.778301,16162.0601949,12923.4995205,4.09128286805e-12,4.59010607301e-12,35968.9547308,52676.428687,88645.3834178,5379.10022286,5565.51048667,92,2025-06-26,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35968.9547308,0,35968.9547308,0,0,0,144,0,0.000943400000324,0.00378850000016,1.13686837722e-12,0,-1,True,True,True
59722.6871941,4.24904555985e-12,10779.5796529,8236.57682381,18133.9992798,19274.0392185,35741.7723812,2.27825012189e-11,35741.7723812,5565.51048667,6115.38014786,0,2025-06-27,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35741.7723812,0,35741.7723812,0,0,0,144,0,0.000952299998971,0.0037568000007,2.27373675443e-12,0,-1,True,True,True
58760.078528,3.44968498212e-12,9938.05662378,8122.78524524,16573.7994755,18594.0815573,35275.3967422,1.74783210127e-11,35275.3967422,6115.38014786,6034.31417011,0,2025-06-28,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35275.3967422,0,35275.3967422,0,0,0,144,0,0.00102300000071,0.0039211000003,1.81898940355e-12,0,-1,True,True,True
59222.8674517,12489.0884648,14379.1475991,11985.757835,2.24276153205e-12,50.7976190476,35523.6154357,60672.2500515,96195.8654872,6034.31417011,5658.03830376,96,2025-06-29,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35523.6154357,0,35523.6154357,0,0,0,144,0,0.00134230000003,0.00359540000136,4.54747350886e-12,0,-1,True,True,True
59871.0457944,12369.3626748,14759.3489548,12396.624469,9.66338120634e-13,4.94537744089e-12,35838.6977186,60757.6956517,96596.3933703,5658.03830376,5167.42517534,95,2025-06-30,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35838.6977186,0,35838.6977186,0,0,0,144,0,0.00114989999929,0.00402190000023,2.95585778076e-12,0,-1,True,True,True
